,CM_BombPiece,CM_CrossPiece,CM_HorizontalPiece,CM_RainbowPiece,CM_RocketPiece,CM_VerticalPiece,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece,User,Method,L_Step,L_DecisionTime,PCGTime,Time,EVT_MatchNoHint,EVT_MatchIgnoringHint,Q_BombPiece,Q_CrossPiece,Q_HorizontalPiece,Q_RainbowPiece,Q_RocketPiece,Q_VerticalPiece,Timestamp,Age,Gender,GF_PlayFrequency,GF_PlayTime,GF_TutorialHelpful,GF_BasicMechanicTime,GF_SpecialSkillTime,GF_TutorialHelpRemember,GF_LearnedAllSkill,GF_InvolvedInGame,GF_NewBlockSame,GF_HintUseless,Diff_CM_BombPiece,Diff_CM_CrossPiece,Diff_CM_HorizontalPiece,Diff_CM_RainbowPiece,Diff_CM_RocketPiece,Diff_CM_VerticalPiece,EVT_MatchNoHint_BombPiece,EVT_MatchIgnoringHint_BombPiece,EVT_MatchNoHint_CrossPiece,EVT_MatchIgnoringHint_CrossPiece,EVT_MatchNoHint_HorizontalPiece,EVT_MatchIgnoringHint_HorizontalPiece,EVT_MatchNoHint_RainbowPiece,EVT_MatchIgnoringHint_RainbowPiece,EVT_MatchNoHint_RocketPiece,EVT_MatchIgnoringHint_RocketPiece,EVT_MatchNoHint_VerticalPiece,EVT_MatchIgnoringHint_VerticalPiece
65,0,0,0,0,1,0,False,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,6,4.249405,160,2023-08-04 04:26:38.331,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,1,0,False,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,7,9.573601,575,2023-08-04 04:26:49.341,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,1,0,False,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,8,8.618706,498,2023-08-04 04:27:00.531,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,1,0,False,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,9,7.40010071,144,2023-08-04 04:27:08.928,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,1,0,False,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,10,3.3293,438,2023-08-04 04:27:13.531,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,1,0,True,False,False,False,False,False,1a1b31b1,MCTS_Knowledge,11,15.0332031,1870,2023-08-04 04:27:33.455,True,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,12,4.15611267,142,2023-08-04 04:27:38.512,False,True,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
72,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,13,21.77861,2025,2023-08-04 04:28:04.980,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,14,6.365402,1542,2023-08-04 04:28:15.391,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,15,11.0453949,145,2023-08-04 04:28:27.421,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,16,5.63960266,144,2023-08-04 04:28:34.107,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,0,0,0,1,1,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,17,11.3852081,149,2023-08-04 04:28:46.446,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,0,0,1,2,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,18,2.44290161,510,2023-08-04 04:28:52.464,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,1,0,0,0,1,2,True,False,False,False,False,True,1a1b31b1,MCTS_Knowledge,19,3.714096,146,2023-08-04 04:28:57.144,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,20,2.18818665,833,2023-08-04 04:29:03.321,True,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,21,43.8651123,147,2023-08-04 04:29:48.264,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,22,3.96759033,1459,2023-08-04 04:29:56.183,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,23,31.87561,420,2023-08-04 04:30:29.321,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,24,6.96182251,142,2023-08-04 04:30:37.263,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,25,7.69979858,1356,2023-08-04 04:30:47.247,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,26,18.7739868,144,2023-08-04 04:31:07.010,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,27,11.4855957,142,2023-08-04 04:31:19.542,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,28,15.9257813,396,2023-08-04 04:31:36.710,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,29,6.39361572,133,2023-08-04 04:31:45.609,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,30,7.969574,644,2023-08-04 04:31:55.151,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,31,12.1809082,135,2023-08-04 04:32:08.314,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,32,4.17138672,143,2023-08-04 04:32:16.024,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,33,15.5789185,1177,2023-08-04 04:32:33.738,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,34,9.337616,515,2023-08-04 04:32:44.420,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,0,1,0,1,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,35,9.841522,651,2023-08-04 04:32:55.805,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,36,11.508606,140,2023-08-04 04:33:08.399,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,37,6.897003,161,2023-08-04 04:33:18.931,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,38,20.01361,558,2023-08-04 04:33:40.351,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,39,7.094116,1437,2023-08-04 04:33:49.769,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,40,6.02197266,570,2023-08-04 04:33:59.825,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,0,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,41,12.203064,143,2023-08-04 04:34:13.014,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,1,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,42,2.23840332,155,2023-08-04 04:34:19.505,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3,1,1,0,2,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,43,12.8040771,1564,2023-08-04 04:34:34.745,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,1,1,0,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,44,9.996277,1895,2023-08-04 04:34:48.971,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3,1,1,0,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,45,8.32019,581,2023-08-04 04:34:58.752,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3,1,1,1,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,46,8.015564,143,2023-08-04 04:35:09.311,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,1,1,1,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,47,10.8638306,389,2023-08-04 04:35:23.311,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,1,1,1,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,48,11.2676392,1467,2023-08-04 04:35:38.391,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,49,8.334473,1949,2023-08-04 04:35:49.523,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,4,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,50,14.07489,147,2023-08-04 04:36:06.035,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,51,22.7496338,147,2023-08-04 04:36:31.976,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,52,8.023987,151,2023-08-04 04:36:40.967,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,53,6.85998535,603,2023-08-04 04:36:49.252,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,54,6.73840332,146,2023-08-04 04:36:56.999,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,55,10.8760986,168,2023-08-04 04:37:13.615,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,56,21.7368164,695,2023-08-04 04:37:36.878,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,57,3.59631348,878,2023-08-04 04:37:48.531,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,5,1,1,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,58,15.2236328,581,2023-08-04 04:38:05.148,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,5,1,2,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,59,18.8258667,155,2023-08-04 04:38:24.936,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,5,2,2,2,3,2,True,False,True,False,False,True,1a1b31b1,MCTS_Knowledge,60,5.626465,169,2023-08-04 04:38:42.173,False,False,True,False,True,False,False,False,2023/08/04 5:43:32 오후 GMT+9,32,Female,2,B,6,5,5,6,5,5,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,False,False,False,False,False,False,211700f2,MCTS_Knowledge,1,9.28340149,0,2023-08-04 03:55:57.020,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,1,False,False,False,False,False,False,211700f2,MCTS_Knowledge,2,24.4001,153,2023-08-04 03:56:29.816,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,1,0,0,1,False,False,False,False,False,False,211700f2,MCTS_Knowledge,3,13.9112015,1018,2023-08-04 03:56:45.762,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,1,0,0,1,False,False,False,False,False,False,211700f2,MCTS_Knowledge,4,12.3258972,597,2023-08-04 03:56:59.660,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,1,0,0,2,False,False,False,False,False,False,211700f2,MCTS_Knowledge,5,102.658691,120,2023-08-04 03:58:43.540,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,1,0,0,2,False,False,False,False,False,False,211700f2,MCTS_Knowledge,6,21.07901,1487,2023-08-04 03:59:07.124,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,1,0,1,2,False,False,False,False,False,False,211700f2,MCTS_Knowledge,7,23.40599,1608,2023-08-04 03:59:38.937,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,2,0,1,2,False,False,False,False,False,False,211700f2,MCTS_Knowledge,8,10.417511,809,2023-08-04 03:59:51.271,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,2,0,1,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,9,21.24878,502,2023-08-04 04:00:19.451,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,1,0,2,0,1,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,10,13.8846741,1567,2023-08-04 04:00:40.921,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,0,2,1,1,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,11,36.62982,1119,2023-08-04 04:01:19.697,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,1,2,1,1,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,12,9.973907,1989,2023-08-04 04:01:32.686,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,1,2,1,2,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,13,18.1667175,1376,2023-08-04 04:02:05.625,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,2,2,1,2,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,14,10.44342,1271,2023-08-04 04:02:21.087,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,2,2,1,3,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,15,31.8807068,1260,2023-08-04 04:02:57.840,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,2,2,2,3,3,False,False,False,False,False,False,211700f2,MCTS_Knowledge,16,9.835602,886,2023-08-04 04:03:19.628,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,2,2,2,3,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,17,10.0500793,453,2023-08-04 04:03:41.879,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,1,2,2,3,3,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,18,11.9154663,143,2023-08-04 04:03:57.324,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,2,2,4,3,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,19,20.1304321,1373,2023-08-04 04:04:24.953,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2,2,2,4,3,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,20,28.9506226,1217,2023-08-04 04:04:56.208,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2,2,3,4,4,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,21,9.558105,158,2023-08-04 04:05:09.663,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2,2,3,4,5,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,22,0.439697266,443,2023-08-04 04:05:20.508,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2,2,3,4,5,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,23,9.908508,443,2023-08-04 04:05:30.745,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2,2,3,5,5,4,False,False,False,False,False,False,211700f2,MCTS_Knowledge,24,9.0703125,596,2023-08-04 04:05:41.448,False,False,False,False,False,False,False,False,2023/08/04 6:28:22 오후 GMT+9,36,Female,2,B,5,5,4,4,4,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
